2026-01-22 09:11:49 | DEBUG    | yfinance                  | Entering history()
2026-01-22 16:09:37 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLY', 1, 0])
2026-01-22 16:09:37 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLP', 1, 0])
2026-01-22 16:09:37 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLE', 1, 0])
2026-01-22 16:09:37 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLU', 1, 0])
2026-01-22 16:09:37 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLB', 1, 0])
2026-01-22 16:09:37 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLRE', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLK', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLF', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLV', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLI', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLC', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLY', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLP', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLE', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLU', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLB', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLRE', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLK', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLF', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLV', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLI', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLC', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLY', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLP', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLE', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLU', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLB', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLRE', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLK', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLF', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLV', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLI', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLC', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLY', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLP', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLE', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLU', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLB', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLRE', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLK', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLF', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLV', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLI', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLC', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLY', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLP', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLE', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLU', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLB', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLRE', 1, 0])
2026-01-22 16:09:38 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLK', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLF', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLV', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLI', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLC', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLY', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLP', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLE', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLU', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLB', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLRE', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLK', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLF', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLV', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLI', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLC', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLY', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLP', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLE', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLU', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLB', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLRE', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLK', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLF', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLV', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLI', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLC', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLY', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLP', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLE', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLU', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLB', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLRE', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLK', 1, 0])
2026-01-22 16:09:39 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLF', 1, 0])
2026-01-22 16:09:40 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLV', 1, 0])
2026-01-22 16:09:40 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLI', 1, 0])
2026-01-22 16:09:40 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLC', 1, 0])
2026-01-22 16:09:40 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLY', 1, 0])
2026-01-22 16:09:40 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLP', 1, 0])
2026-01-22 16:09:40 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLE', 1, 0])
2026-01-22 16:09:40 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLU', 1, 0])
2026-01-22 16:09:40 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLB', 1, 0])
2026-01-22 16:09:40 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLRE', 1, 0])
2026-01-22 16:09:40 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLK', 1, 0])
2026-01-22 16:09:40 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLF', 1, 0])
2026-01-22 16:09:40 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLV', 1, 0])
2026-01-22 16:09:40 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLI', 1, 0])
2026-01-22 16:09:40 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLC', 1, 0])
2026-01-22 16:09:40 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLY', 1, 0])
2026-01-22 16:09:40 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLP', 1, 0])
2026-01-22 16:09:40 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLE', 1, 0])
2026-01-22 16:09:40 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLU', 1, 0])
2026-01-22 16:09:40 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLB', 1, 0])
2026-01-22 16:09:40 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLRE', 1, 0])
2026-01-22 16:09:40 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLK', 1, 0])
2026-01-22 16:09:40 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLF', 1, 0])
2026-01-22 16:09:40 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLV', 1, 0])
2026-01-22 16:09:40 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLI', 1, 0])
2026-01-22 16:09:41 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLC', 1, 0])
2026-01-22 16:09:41 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLY', 1, 0])
2026-01-22 16:09:41 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLP', 1, 0])
2026-01-22 16:09:41 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLE', 1, 0])
2026-01-22 16:09:41 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLU', 1, 0])
2026-01-22 16:09:41 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLB', 1, 0])
2026-01-22 16:09:41 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLRE', 1, 0])
2026-01-22 16:09:41 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLK', 1, 0])
2026-01-22 16:09:41 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLF', 1, 0])
2026-01-22 16:09:41 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLV', 1, 0])
2026-01-22 16:09:41 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLI', 1, 0])
2026-01-22 16:09:41 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLC', 1, 0])
2026-01-22 16:09:41 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLY', 1, 0])
2026-01-22 16:09:41 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLP', 1, 0])
2026-01-22 16:09:41 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLE', 1, 0])
2026-01-22 16:09:41 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLU', 1, 0])
2026-01-22 16:09:41 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLB', 1, 0])
2026-01-22 16:09:41 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLRE', 1, 0])
2026-01-22 16:09:41 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLK', 1, 0])
2026-01-22 16:09:41 | DEBUG    | peewee                    | ('SELECT "t1"."key", "t1"."value" FROM "_tz_kv" AS "t1" WHERE ("t1"."key" = ?) LIMIT ? OFFSET ?', ['XLF', 1, 0])
